"country","iso2","iso3","iso_numeric","year","measure","unit","age_group","sex","risk_factor","best","lo","hi"
"Japan","JP","JPN","392",2018,"inc","num","15-24","m","all",530,370,690
"Japan","JP","JPN","392",2018,"inc","num","15plus","a","all",18000,15000,21000
"Japan","JP","JPN","392",2018,"inc","num","15plus","a","alc",1500,240,3800
"Japan","JP","JPN","392",2018,"inc","num","15plus","a","dia",730,250,1500
"Japan","JP","JPN","392",2018,"inc","num","15plus","a","smk",2100,250,6000
"Japan","JP","JPN","392",2018,"inc","num","15plus","f","alc",230,93,440
"Japan","JP","JPN","392",2018,"inc","num","15plus","f","dia",300,160,490
"Japan","JP","JPN","392",2018,"inc","num","15plus","f","all",7300,5700,8800
"Japan","JP","JPN","392",2018,"inc","num","15plus","f","smk",440,140,910
"Japan","JP","JPN","392",2018,"inc","num","15plus","m","alc",1200,520,2300
"Japan","JP","JPN","392",2018,"inc","num","15plus","m","dia",430,220,720
"Japan","JP","JPN","392",2018,"inc","num","15plus","m","smk",1700,580,3400
"Japan","JP","JPN","392",2018,"inc","num","15plus","m","all",11000,8400,13000
"Japan","JP","JPN","392",2018,"inc","num","25-34","f","all",560,390,740
"Japan","JP","JPN","392",2018,"inc","num","25-34","m","all",680,470,880
"Japan","JP","JPN","392",2018,"inc","num","35-44","f","all",410,290,540
"Japan","JP","JPN","392",2018,"inc","num","35-44","m","all",580,400,750
"Japan","JP","JPN","392",2018,"inc","num","45-54","f","all",480,330,620
"Japan","JP","JPN","392",2018,"inc","num","45-54","m","all",850,590,1100
"Japan","JP","JPN","392",2018,"inc","num","5-14","f","all",14,10,18
"Japan","JP","JPN","392",2018,"inc","num","5-14","m","all",17,12,23
"Japan","JP","JPN","392",2018,"inc","num","55-64","f","all",440,310,580
"Japan","JP","JPN","392",2018,"inc","num","55-64","m","all",980,680,1300
"Japan","JP","JPN","392",2018,"inc","num","65plus","f","all",5000,3400,6500
"Japan","JP","JPN","392",2018,"inc","num","65plus","m","all",7000,4900,9100
"Japan","JP","JPN","392",2018,"inc","num","all","a","all",18000,15000,21000
"Japan","JP","JPN","392",2018,"inc","num","all","a","hiv",97,26,210
"Japan","JP","JPN","392",2018,"inc","num","all","a","und",930,790,1100
"Japan","JP","JPN","392",2018,"inc","num","all","f","all",7300,5800,8800
"Japan","JP","JPN","392",2018,"inc","num","all","m","all",11000,8400,13000
"Jordan","JO","JOR","400",2018,"inc","num","0-14","a","all",41,30,52
"Jordan","JO","JOR","400",2018,"inc","num","0-14","f","all",23,14,31
"Jordan","JO","JOR","400",2018,"inc","num","0-14","m","all",19,12,26
"Jordan","JO","JOR","400",2018,"inc","num","0-4","f","all",11,2,20
"Jordan","JO","JOR","400",2018,"inc","num","0-4","m","all",9,2,16
"Jordan","JO","JOR","400",2018,"inc","num","15-24","f","all",52,11,94
"Jordan","JO","JOR","400",2018,"inc","num","15-24","m","all",27,6,49
"Jordan","JO","JOR","400",2018,"inc","num","15plus","a","all",450,330,580
"Jordan","JO","JOR","400",2018,"inc","num","15plus","a","alc",4,0,15
"Jordan","JO","JOR","400",2018,"inc","num","15plus","a","dia",34,7,84
"Jordan","JO","JOR","400",2018,"inc","num","15plus","f","alc",0,0,1
"Jordan","JO","JOR","400",2018,"inc","num","15plus","f","dia",17,6,33
"Jordan","JO","JOR","400",2018,"inc","num","15plus","f","all",230,140,320
"Jordan","JO","JOR","400",2018,"inc","num","15plus","m","all",220,140,310
"Jordan","JO","JOR","400",2018,"inc","num","15plus","m","alc",3,0,8
"Jordan","JO","JOR","400",2018,"inc","num","15plus","m","dia",17,6,34
"Jordan","JO","JOR","400",2018,"inc","num","25-34","f","all",76,16,140
"Jordan","JO","JOR","400",2018,"inc","num","25-34","m","all",83,17,150
"Jordan","JO","JOR","400",2018,"inc","num","35-44","f","all",54,11,96
"Jordan","JO","JOR","400",2018,"inc","num","35-44","m","all",49,10,87
"Jordan","JO","JOR","400",2018,"inc","num","45-54","f","all",24,5,43
"Jordan","JO","JOR","400",2018,"inc","num","45-54","m","all",26,5,47
"Jordan","JO","JOR","400",2018,"inc","num","5-14","f","all",11,2,20
"Jordan","JO","JOR","400",2018,"inc","num","5-14","m","all",10,2,18
"Jordan","JO","JOR","400",2018,"inc","num","55-64","f","all",15,3,27
"Jordan","JO","JOR","400",2018,"inc","num","55-64","m","all",10,2,18
"Jordan","JO","JOR","400",2018,"inc","num","65plus","f","all",7,2,13
"Jordan","JO","JOR","400",2018,"inc","num","65plus","m","all",30,6,54
"Jordan","JO","JOR","400",2018,"inc","num","all","a","all",500,370,620
"Jordan","JO","JOR","400",2018,"inc","num","all","a","hiv",4,0,11
"Jordan","JO","JOR","400",2018,"inc","num","all","a","und",110,86,140
"Jordan","JO","JOR","400",2018,"inc","num","all","f","all",250,160,340
"Jordan","JO","JOR","400",2018,"inc","num","all","m","all",240,160,330
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","0-14","a","all",350,210,490
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","0-14","f","all",200,88,310
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","0-14","m","all",150,69,240
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","0-4","f","all",39,0,89
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","0-4","m","all",51,0,120
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15-24","f","all",810,0,1900
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15-24","m","all",840,0,1900
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","a","all",12000,7300,17000
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","a","alc",1600,32,6200
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","a","dia",700,63,2100
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","a","smk",1600,9,7000
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","f","alc",230,44,560
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","f","dia",270,73,600
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","f","smk",180,24,490
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","f","all",4700,2100,7300
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","m","all",7400,3300,12000
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","m","alc",1400,290,3400
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","m","dia",430,100,990
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","15plus","m","smk",1400,220,3700
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","25-34","f","all",1200,0,2800
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","25-34","m","all",1500,0,3500
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","35-44","f","all",850,0,1900
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","35-44","m","all",1800,0,4200
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","45-54","f","all",590,0,1300
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","45-54","m","all",1600,0,3600
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","5-14","f","all",160,0,360
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","5-14","m","all",100,0,240
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","55-64","f","all",490,0,1100
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","55-64","m","all",1100,0,2500
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","65plus","f","all",700,0,1600
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","65plus","m","all",630,0,1400
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","all","a","all",12000,7600,17000
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","all","a","hiv",740,330,1300
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","all","a","und",650,420,930
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","all","f","all",4900,2200,7500
"Kazakhstan","KZ","KAZ","398",2018,"inc","num","all","m","all",7600,3500,12000
"Kenya","KE","KEN","404",2018,"inc","num","0-14","a","all",19000,9500,28000
"Kenya","KE","KEN","404",2018,"inc","num","0-14","f","all",8900,3100,15000
"Kenya","KE","KEN","404",2018,"inc","num","0-14","m","all",9700,3400,16000
"Kenya","KE","KEN","404",2018,"inc","num","0-4","f","all",4600,0,11000
"Kenya","KE","KEN","404",2018,"inc","num","0-4","m","all",5500,0,13000
"Kenya","KE","KEN","404",2018,"inc","num","15-24","f","all",9200,0,22000
"Kenya","KE","KEN","404",2018,"inc","num","15-24","m","all",21000,0,50000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","a","all",131000,67000,196000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","a","alc",13000,10,68000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","a","dia",3700,64,14000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","a","smk",9400,0,56000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","f","alc",870,69,2600
"Kenya","KE","KEN","404",2018,"inc","num","15plus","f","dia",1200,150,3300
"Kenya","KE","KEN","404",2018,"inc","num","15plus","f","all",42000,15000,70000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","f","smk",290,13,970
"Kenya","KE","KEN","404",2018,"inc","num","15plus","m","alc",12000,1200,37000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","m","dia",2500,310,6900
"Kenya","KE","KEN","404",2018,"inc","num","15plus","m","smk",9100,490,30000
"Kenya","KE","KEN","404",2018,"inc","num","15plus","m","all",89000,31000,147000
"Kenya","KE","KEN","404",2018,"inc","num","25-34","f","all",12000,0,29000
"Kenya","KE","KEN","404",2018,"inc","num","25-34","m","all",26000,0,63000
"Kenya","KE","KEN","404",2018,"inc","num","35-44","f","all",8900,0,21000
"Kenya","KE","KEN","404",2018,"inc","num","35-44","m","all",19000,0,45000
"Kenya","KE","KEN","404",2018,"inc","num","45-54","f","all",5400,0,13000
"Kenya","KE","KEN","404",2018,"inc","num","45-54","m","all",12000,0,28000
"Kenya","KE","KEN","404",2018,"inc","num","5-14","f","all",4300,0,10000
"Kenya","KE","KEN","404",2018,"inc","num","5-14","m","all",4200,0,10000
"Kenya","KE","KEN","404",2018,"inc","num","55-64","f","all",3500,0,8500
"Kenya","KE","KEN","404",2018,"inc","num","55-64","m","all",6900,0,17000
"Kenya","KE","KEN","404",2018,"inc","num","65plus","f","all",3000,0,7200
"Kenya","KE","KEN","404",2018,"inc","num","65plus","m","all",4900,0,12000
"Kenya","KE","KEN","404",2018,"inc","num","all","a","all",150000,85000,215000
"Kenya","KE","KEN","404",2018,"inc","num","all","a","hiv",38000,16000,68000
"Kenya","KE","KEN","404",2018,"inc","num","all","a","und",52000,32000,77000
"Kenya","KE","KEN","404",2018,"inc","num","all","f","all",51000,21000,81000
"Kenya","KE","KEN","404",2018,"inc","num","all","m","all",99000,41000,157000
"Kiribati","KI","KIR","296",2018,"inc","num","0-14","a","all",55,39,71
"Kiribati","KI","KIR","296",2018,"inc","num","0-14","f","all",31,19,44
"Kiribati","KI","KIR","296",2018,"inc","num","0-14","m","all",24,14,33
"Kiribati","KI","KIR","296",2018,"inc","num","0-4","f","all",7,1,14
"Kiribati","KI","KIR","296",2018,"inc","num","0-4","m","all",10,1,19
"Kiribati","KI","KIR","296",2018,"inc","num","15-24","f","all",59,7,110
"Kiribati","KI","KIR","296",2018,"inc","num","15-24","m","all",45,5,85
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","a","all",350,250,450
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","a","alc",35,1,120
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","a","dia",34,4,92
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","a","smk",71,3,240
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","f","alc",7,1,17
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","f","dia",18,5,37
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","f","all",180,110,260
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","f","smk",30,5,77
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","m","alc",28,6,66
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","m","dia",16,4,35
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","m","smk",40,7,100
"Kiribati","KI","KIR","296",2018,"inc","num","15plus","m","all",170,99,230
"Kiribati","KI","KIR","296",2018,"inc","num","25-34","f","all",41,5,78
"Kiribati","KI","KIR","296",2018,"inc","num","25-34","m","all",31,4,59
"Kiribati","KI","KIR","296",2018,"inc","num","35-44","f","all",23,3,42
"Kiribati","KI","KIR","296",2018,"inc","num","35-44","m","all",26,3,50
"Kiribati","KI","KIR","296",2018,"inc","num","45-54","f","all",21,2,40
"Kiribati","KI","KIR","296",2018,"inc","num","45-54","m","all",23,3,42
"Kiribati","KI","KIR","296",2018,"inc","num","5-14","f","all",24,3,45
"Kiribati","KI","KIR","296",2018,"inc","num","5-14","m","all",14,2,26
"Kiribati","KI","KIR","296",2018,"inc","num","55-64","f","all",23,3,42
"Kiribati","KI","KIR","296",2018,"inc","num","55-64","m","all",26,3,50
"Kiribati","KI","KIR","296",2018,"inc","num","65plus","f","all",16,2,31
"Kiribati","KI","KIR","296",2018,"inc","num","65plus","m","all",15,2,28
"Kiribati","KI","KIR","296",2018,"inc","num","all","a","all",400,300,500
"Kiribati","KI","KIR","296",2018,"inc","num","all","a","und",25,19,32
"Kiribati","KI","KIR","296",2018,"inc","num","all","f","all",210,140,290
"Kiribati","KI","KIR","296",2018,"inc","num","all","m","all",190,120,260
"Kuwait","KW","KWT","414",2018,"inc","num","0-14","a","all",14,12,16
"Kuwait","KW","KWT","414",2018,"inc","num","0-14","f","all",8,6,10
"Kuwait","KW","KWT","414",2018,"inc","num","0-14","m","all",6,5,7
"Kuwait","KW","KWT","414",2018,"inc","num","0-4","f","all",2,1,3
"Kuwait","KW","KWT","414",2018,"inc","num","0-4","m","all",2,1,3
"Kuwait","KW","KWT","414",2018,"inc","num","15-24","f","all",25,15,36
"Kuwait","KW","KWT","414",2018,"inc","num","15-24","m","all",40,24,57
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","a","all",930,790,1100
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","a","alc",9,1,24
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","a","dia",82,28,160
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","a","smk",110,12,310
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","f","alc",0,0,1
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","f","dia",26,12,45
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","f","smk",4,0,10
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","f","all",300,240,360
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","m","all",630,500,760
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","m","alc",8,3,17
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","m","dia",56,28,93
"Kuwait","KW","KWT","414",2018,"inc","num","15plus","m","smk",110,34,220
"Kuwait","KW","KWT","414",2018,"inc","num","25-34","f","all",120,71,170
"Kuwait","KW","KWT","414",2018,"inc","num","25-34","m","all",160,95,230
"Kuwait","KW","KWT","414",2018,"inc","num","35-44","f","all",94,56,130
"Kuwait","KW","KWT","414",2018,"inc","num","35-44","m","all",190,110,260
"Kuwait","KW","KWT","414",2018,"inc","num","45-54","f","all",45,26,63
"Kuwait","KW","KWT","414",2018,"inc","num","45-54","m","all",160,93,220
"Kuwait","KW","KWT","414",2018,"inc","num","5-14","f","all",6,3,8
"Kuwait","KW","KWT","414",2018,"inc","num","5-14","m","all",3,2,5
"Kuwait","KW","KWT","414",2018,"inc","num","55-64","f","all",6,3,8
"Kuwait","KW","KWT","414",2018,"inc","num","55-64","m","all",61,36,86
"Kuwait","KW","KWT","414",2018,"inc","num","65plus","f","all",8,5,11
"Kuwait","KW","KWT","414",2018,"inc","num","65plus","m","all",22,13,31
"Kuwait","KW","KWT","414",2018,"inc","num","all","a","all",940,800,1100
"Kuwait","KW","KWT","414",2018,"inc","num","all","a","hiv",3,0,7
"Kuwait","KW","KWT","414",2018,"inc","num","all","a","und",49,41,57
"Kuwait","KW","KWT","414",2018,"inc","num","all","f","all",310,250,370
"Kuwait","KW","KWT","414",2018,"inc","num","all","m","all",640,510,760
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","0-14","a","all",360,300,410
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","0-14","f","all",180,140,220
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","0-14","m","all",170,140,210
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","0-4","f","all",30,14,45
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","0-4","m","all",38,18,58
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15-24","f","all",670,320,1000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15-24","m","all",890,430,1400
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","a","all",6900,5800,8000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","a","alc",890,73,2700
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","a","dia",330,72,770
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","a","smk",950,23,3500
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","f","alc",130,36,280
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","f","dia",130,52,250
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","f","smk",56,10,140
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","f","all",2800,2200,3400
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","m","all",4100,3200,5000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","m","alc",760,250,1600
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","m","dia",190,75,370
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","15plus","m","smk",900,220,2000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","25-34","f","all",660,320,1000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","25-34","m","all",820,390,1200
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","35-44","f","all",390,190,590
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","35-44","m","all",690,330,1000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","45-54","f","all",350,170,530
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","45-54","m","all",670,320,1000
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","5-14","f","all",150,73,230
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","5-14","m","all",140,66,210
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","55-64","f","all",350,170,530
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","55-64","m","all",590,280,890
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","65plus","f","all",400,190,610
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","65plus","m","all",460,220,700
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","all","a","all",7300,6200,8400
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","all","a","hiv",210,120,330
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","all","a","und",910,770,1100
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","all","f","all",3000,2400,3600
"Kyrgyzstan","KG","KGZ","417",2018,"inc","num","all","m","all",4300,3400,5200
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","0-14","a","all",1100,650,1600
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","0-14","f","all",550,230,860
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","0-14","m","all",600,250,940
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","0-4","f","all",280,0,660
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","0-4","m","all",330,0,800
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15-24","f","all",260,0,620
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15-24","m","all",600,0,1400
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","a","all",10000,5800,15000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","a","alc",1300,14,5100
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","a","dia",380,22,1200
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","a","smk",1600,6,7300
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","f","alc",140,20,370
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","f","dia",130,27,310
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","f","all",3500,1500,5500
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","f","smk",140,13,410
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","m","alc",1100,190,2900
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","m","dia",250,51,600
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","m","smk",1500,200,4000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","15plus","m","all",6800,2800,11000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","25-34","f","all",520,0,1200
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","25-34","m","all",1100,0,2600
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","35-44","f","all",590,0,1400
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","35-44","m","all",1300,0,3000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","45-54","f","all",680,0,1600
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","45-54","m","all",1300,0,3000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","5-14","f","all",270,0,630
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","5-14","m","all",260,0,620
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","55-64","f","all",680,0,1600
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","55-64","m","all",1300,0,3000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","65plus","f","all",770,0,1800
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","65plus","m","all",1300,0,3000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","all","a","all",11000,7000,16000
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","all","a","hiv",730,320,1300
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","all","a","und",3100,2000,4400
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","all","f","all",4000,1900,6200
"Lao People's Democratic Republic","LA","LAO","418",2018,"inc","num","all","m","all",7400,3500,11000
"Latvia","LV","LVA","428",2018,"inc","num","0-14","a","all",10,9,12
"Latvia","LV","LVA","428",2018,"inc","num","0-14","f","all",6,5,7
"Latvia","LV","LVA","428",2018,"inc","num","0-14","m","all",4,3,5
"Latvia","LV","LVA","428",2018,"inc","num","0-4","f","all",4,2,6
"Latvia","LV","LVA","428",2018,"inc","num","0-4","m","all",3,2,4
"Latvia","LV","LVA","428",2018,"inc","num","15-24","f","all",22,12,31
"Latvia","LV","LVA","428",2018,"inc","num","15-24","m","all",19,10,27
"Latvia","LV","LVA","428",2018,"inc","num","15plus","a","all",550,460,630
"Latvia","LV","LVA","428",2018,"inc","num","15plus","a","alc",170,36,390
"Latvia","LV","LVA","428",2018,"inc","num","15plus","a","dia",20,5,45
"Latvia","LV","LVA","428",2018,"inc","num","15plus","a","smk",100,9,310
"Latvia","LV","LVA","428",2018,"inc","num","15plus","f","alc",15,6,28
"Latvia","LV","LVA","428",2018,"inc","num","15plus","f","dia",6,2,10
"Latvia","LV","LVA","428",2018,"inc","num","15plus","f","smk",20,6,41
"Latvia","LV","LVA","428",2018,"inc","num","15plus","f","all",160,130,200
"Latvia","LV","LVA","428",2018,"inc","num","15plus","m","all",380,310,460
"Latvia","LV","LVA","428",2018,"inc","num","15plus","m","alc",150,79,240
"Latvia","LV","LVA","428",2018,"inc","num","15plus","m","dia",14,7,24
"Latvia","LV","LVA","428",2018,"inc","num","15plus","m","smk",84,29,170
"Latvia","LV","LVA","428",2018,"inc","num","25-34","f","all",40,22,58
"Latvia","LV","LVA","428",2018,"inc","num","25-34","m","all",57,31,82
"Latvia","LV","LVA","428",2018,"inc","num","35-44","f","all",28,15,40
"Latvia","LV","LVA","428",2018,"inc","num","35-44","m","all",83,46,120
"Latvia","LV","LVA","428",2018,"inc","num","45-54","f","all",21,11,30
"Latvia","LV","LVA","428",2018,"inc","num","45-54","m","all",110,60,160
"Latvia","LV","LVA","428",2018,"inc","num","5-14","f","all",2,1,3
"Latvia","LV","LVA","428",2018,"inc","num","5-14","m","all",1,1,1
"Latvia","LV","LVA","428",2018,"inc","num","55-64","f","all",26,14,37
"Latvia","LV","LVA","428",2018,"inc","num","55-64","m","all",71,39,100
"Latvia","LV","LVA","428",2018,"inc","num","65plus","f","all",28,15,40
"Latvia","LV","LVA","428",2018,"inc","num","65plus","m","all",46,25,67
"Latvia","LV","LVA","428",2018,"inc","num","all","a","all",560,480,640
"Latvia","LV","LVA","428",2018,"inc","num","all","a","hiv",33,10,68
"Latvia","LV","LVA","428",2018,"inc","num","all","a","und",29,24,33
"Latvia","LV","LVA","428",2018,"inc","num","all","f","all",170,140,200
"Latvia","LV","LVA","428",2018,"inc","num","all","m","all",390,310,470
"Lebanon","LB","LBN","422",2018,"inc","num","0-14","a","all",51,42,59
"Lebanon","LB","LBN","422",2018,"inc","num","0-14","f","all",26,21,32
"Lebanon","LB","LBN","422",2018,"inc","num","0-14","m","all",24,19,29
"Lebanon","LB","LBN","422",2018,"inc","num","0-4","f","all",13,7,18
"Lebanon","LB","LBN","422",2018,"inc","num","0-4","m","all",9,5,13
"Lebanon","LB","LBN","422",2018,"inc","num","15-24","f","all",110,67,160
"Lebanon","LB","LBN","422",2018,"inc","num","15-24","m","all",51,30,71
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","a","all",700,590,820
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","a","alc",81,14,210
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","a","dia",46,12,100
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","a","smk",100,11,290
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","f","alc",15,4,32
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","f","dia",29,12,52
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","f","all",440,340,540
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","f","smk",56,14,130
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","m","alc",66,27,120
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","m","dia",16,7,30
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","m","smk",46,12,100
"Lebanon","LB","LBN","422",2018,"inc","num","15plus","m","all",260,200,320
"Lebanon","LB","LBN","422",2018,"inc","num","25-34","f","all",220,130,300
"Lebanon","LB","LBN","422",2018,"inc","num","25-34","m","all",68,40,96
"Lebanon","LB","LBN","422",2018,"inc","num","35-44","f","all",47,28,66
"Lebanon","LB","LBN","422",2018,"inc","num","35-44","m","all",51,30,71
"Lebanon","LB","LBN","422",2018,"inc","num","45-54","f","all",30,18,42
"Lebanon","LB","LBN","422",2018,"inc","num","45-54","m","all",31,18,44
"Lebanon","LB","LBN","422",2018,"inc","num","5-14","f","all",14,8,19
